datetime,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,day_of_week,is_weekend,season,is_heating_period,hour_sin,hour_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,wd_angle,wd_sin,wd_cos,is_stagnant,stagnant_duration,PM_ratio,air_quality_level,is_extreme_cold,is_extreme_hot,is_raining
2013-03-04 22:00:00,95,2013,3,4,22,59.0,98.0,24.0,86.0,1100.0,32.0,10.0,1018.5,-12.0,0.0,SW,3.0,Dongsi,0,0,2,1,-0.5,0.866,1.0,0.0,0.0,1.0,225.0,-0.707,-0.707,0,0,0.602,良,0,0,0
2013-03-04 23:00:00,96,2013,3,4,23,66.0,95.0,46.0,92.0,1300.0,102.0,9.4,1017.5,-11.3,0.0,SSW,2.7,Dongsi,0,0,2,1,-0.259,0.966,1.0,0.0,0.0,1.0,202.5,-0.383,-0.924,0,0,0.695,良,0,0,0
2013-03-05 00:00:00,97,2013,3,5,0,74.0,96.0,60.0,84.0,1300.0,102.0,8.8,1017.0,-10.7,0.0,SSW,2.1,Dongsi,1,0,2,1,0.0,1.0,1.0,0.0,0.782,0.623,202.5,-0.383,-0.924,0,0,0.771,良,0,0,0
2013-03-05 01:00:00,98,2013,3,5,1,89.0,116.0,64.0,76.0,1399.0,102.0,7.8,1016.5,-10.6,0.0,SSE,1.3,Dongsi,1,0,2,1,0.259,0.966,1.0,0.0,0.782,0.623,157.5,0.383,-0.924,0,0,0.767,轻度污染,0,0,0
2013-03-05 02:00:00,99,2013,3,5,2,95.0,133.0,19.041,71.0,1399.0,102.0,4.7,1016.1,-10.6,0.0,S,0.0,Dongsi,1,0,2,1,0.5,0.866,1.0,0.0,0.782,0.623,180.0,0.0,-1.0,1,1,0.714,轻度污染,0,0,0
2013-03-05 03:00:00,100,2013,3,5,3,104.0,136.0,71.0,78.0,1529.702,102.0,4.5,1015.7,-9.3,0.0,N,0.0,Dongsi,1,0,2,1,0.707,0.707,1.0,0.0,0.782,0.623,0.0,0.0,1.0,1,2,0.765,轻度污染,0,0,0
2013-03-05 04:00:00,101,2013,3,5,4,115.0,138.0,81.0,51.389,1200.0,102.0,1.3,1015.7,-8.8,0.0,ESE,1.2,Dongsi,1,0,2,1,0.866,0.5,1.0,0.0,0.782,0.623,112.5,0.924,-0.383,0,0,0.833,轻度污染,1,0,0
2013-03-05 05:00:00,102,2013,3,5,5,131.0,146.0,78.0,94.0,2100.0,102.0,0.4,1015.7,-9.6,0.0,ENE,0.8,Dongsi,1,0,2,1,0.966,0.259,1.0,0.0,0.782,0.623,67.5,0.924,0.383,1,1,0.897,中度污染,1,0,0
2013-03-05 06:00:00,103,2013,3,5,6,123.0,133.0,70.0,104.0,2700.0,102.0,-0.2,1015.5,-8.4,0.0,ENE,1.0,Dongsi,1,0,2,1,1.0,0.0,1.0,0.0,0.782,0.623,67.5,0.924,0.383,0,0,0.925,中度污染,1,0,0
2013-03-05 07:00:00,104,2013,3,5,7,106.0,139.0,76.0,102.0,3000.0,102.0,2.1,1015.4,-8.6,0.0,E,0.9,Dongsi,1,0,2,1,0.966,-0.259,1.0,0.0,0.782,0.623,90.0,1.0,0.0,1,1,0.763,轻度污染,1,0,0
2013-03-05 08:00:00,105,2013,3,5,8,107.0,150.0,75.0,97.0,3000.0,102.0,5.0,1015.1,-8.9,0.0,E,1.0,Dongsi,1,0,2,1,0.866,-0.5,1.0,0.0,0.782,0.623,90.0,1.0,0.0,0,0,0.713,轻度污染,0,0,0
2013-03-05 09:00:00,106,2013,3,5,9,117.0,165.0,87.258,106.0,2700.0,102.0,6.7,1014.5,-8.9,0.0,E,1.3,Dongsi,1,0,2,1,0.707,-0.707,1.0,0.0,0.782,0.623,90.0,1.0,0.0,0,0,0.709,中度污染,0,0,0
2013-03-05 10:00:00,107,2013,3,5,10,131.0,176.0,86.0,114.0,2600.0,102.0,9.1,1013.8,-8.5,0.0,E,0.9,Dongsi,1,0,2,1,0.5,-0.866,1.0,0.0,0.782,0.623,90.0,1.0,0.0,1,1,0.744,中度污染,0,0,0
2013-03-05 11:00:00,108,2013,3,5,11,141.0,177.0,86.0,126.0,2600.0,102.0,10.9,1012.8,-8.4,0.0,ESE,1.3,Dongsi,1,0,2,1,0.259,-0.966,1.0,0.0,0.782,0.623,112.5,0.924,-0.383,0,0,0.797,中度污染,0,0,0
2013-03-05 12:00:00,109,2013,3,5,12,153.0,190.0,78.0,143.0,2700.0,18.0,12.3,1011.4,-8.8,0.0,E,0.0,Dongsi,1,0,2,1,0.0,-1.0,1.0,0.0,0.782,0.623,90.0,1.0,0.0,1,1,0.805,重度污染,0,0,0
2013-03-05 13:00:00,110,2013,3,5,13,169.0,198.0,72.0,152.0,2500.0,102.0,13.0,1010.1,-8.3,0.0,ENE,1.5,Dongsi,1,0,2,1,-0.259,-0.966,1.0,0.0,0.782,0.623,67.5,0.924,0.383,0,0,0.854,重度污染,0,0,0
2013-03-05 14:00:00,111,2013,3,5,14,169.0,181.0,68.0,155.221,2600.0,102.0,13.3,1009.5,-8.0,0.0,ENE,1.6,Dongsi,1,0,2,1,-0.5,-0.866,1.0,0.0,0.782,0.623,67.5,0.924,0.383,0,0,0.934,重度污染,0,0,0
2013-03-05 15:00:00,112,2013,3,5,15,174.0,198.0,73.0,155.221,3100.0,102.0,13.8,1009.1,-7.6,0.0,E,1.9,Dongsi,1,0,2,1,-0.707,-0.707,1.0,0.0,0.782,0.623,90.0,1.0,0.0,0,0,0.879,重度污染,0,0,0
2013-03-05 16:00:00,113,2013,3,5,16,194.0,221.0,82.0,155.221,3000.0,102.0,13.2,1009.0,-7.5,0.0,ENE,1.8,Dongsi,1,0,2,1,-0.866,-0.5,1.0,0.0,0.782,0.623,67.5,0.924,0.383,0,0,0.878,重度污染,0,0,0
2013-03-05 17:00:00,114,2013,3,5,17,208.0,243.0,87.258,155.221,2399.0,94.0,11.6,1009.4,-7.3,0.0,NNE,0.7,Dongsi,1,0,2,1,-0.966,-0.259,1.0,0.0,0.782,0.623,22.5,0.383,0.924,1,1,0.856,重度污染,0,0,0
2013-03-05 18:00:00,115,2013,3,5,18,213.0,249.0,85.0,155.221,2000.0,68.0,9.4,1009.8,-5.7,0.0,ESE,0.7,Dongsi,1,0,2,1,-1.0,-0.0,1.0,0.0,0.782,0.623,112.5,0.924,-0.383,1,2,0.855,重度污染,0,0,0
2013-03-05 19:00:00,116,2013,3,5,19,203.0,236.0,87.258,155.221,2299.0,47.0,6.7,1010.4,-5.0,0.0,ESE,0.1,Dongsi,1,0,2,1,-0.966,0.259,1.0,0.0,0.782,0.623,112.5,0.924,-0.383,1,3,0.86,重度污染,0,0,0
2013-03-05 20:00:00,117,2013,3,5,20,209.0,240.0,87.258,155.221,2500.0,42.0,5.2,1010.7,-4.7,0.0,N,0.0,Dongsi,1,0,2,1,-0.866,0.5,1.0,0.0,0.782,0.623,0.0,0.0,1.0,1,4,0.871,重度污染,0,0,0
2013-03-05 21:00:00,118,2013,3,5,21,222.0,250.0,87.258,155.221,2899.0,32.0,4.3,1010.5,-2.6,0.0,ENE,1.0,Dongsi,1,0,2,1,-0.707,0.707,1.0,0.0,0.782,0.623,67.5,0.924,0.383,0,0,0.888,重度污染,0,0,0
2013-03-05 22:00:00,119,2013,3,5,22,228.0,245.0,87.258,155.221,3200.0,30.0,4.3,1010.7,-4.2,0.0,E,0.8,Dongsi,1,0,2,1,-0.5,0.866,1.0,0.0,0.782,0.623,90.0,1.0,0.0,1,1,0.931,重度污染,0,0,0
2013-03-05 23:00:00,120,2013,3,5,23,227.0,240.0,87.258,155.221,3100.0,30.0,4.9,1010.5,-5.8,0.0,E,0.0,Dongsi,1,0,2,1,-0.259,0.966,1.0,0.0,0.782,0.623,90.0,1.0,0.0,1,2,0.946,重度污染,0,0,0
2013-03-06 00:00:00,121,2013,3,6,0,236.0,251.0,87.258,155.221,3299.0,30.0,5.6,1010.4,-7.0,0.0,NE,0.8,Dongsi,2,0,2,1,0.0,1.0,1.0,0.0,0.975,-0.223,45.0,0.707,0.707,1,3,0.94,重度污染,0,0,0
2013-03-06 01:00:00,122,2013,3,6,1,245.0,261.0,87.258,155.221,2700.0,30.0,3.5,1010.2,-6.0,0.0,NNE,0.5,Dongsi,2,0,2,1,0.259,0.966,1.0,0.0,0.975,-0.223,22.5,0.383,0.924,1,4,0.939,重度污染,0,0,0
2013-03-06 02:00:00,123,2013,3,6,2,176.0,220.0,87.258,155.221,2700.0,30.0,6.3,1009.9,-7.0,0.0,NE,1.0,Dongsi,2,0,2,1,0.5,0.866,1.0,0.0,0.975,-0.223,45.0,0.707,0.707,0,0,0.8,重度污染,0,0,0
2013-03-06 03:00:00,124,2013,3,6,3,168.0,191.0,87.258,155.221,2600.0,30.0,6.3,1009.6,-7.0,0.0,NE,0.7,Dongsi,2,0,2,1,0.707,0.707,1.0,0.0,0.975,-0.223,45.0,0.707,0.707,1,1,0.88,重度污染,0,0,0
2013-03-06 04:00:00,125,2013,3,6,4,155.0,182.0,84.0,155.221,2500.0,30.0,5.1,1009.5,-6.5,0.0,NE,1.0,Dongsi,2,0,2,1,0.866,0.5,1.0,0.0,0.975,-0.223,45.0,0.707,0.707,0,0,0.852,重度污染,0,0,0
2013-03-06 05:00:00,126,2013,3,6,5,152.0,176.0,86.0,155.221,2399.0,30.0,4.6,1009.8,-6.3,0.0,NE,0.7,Dongsi,2,0,2,1,0.966,0.259,1.0,0.0,0.975,-0.223,45.0,0.707,0.707,1,1,0.864,重度污染,0,0,0
2013-03-06 06:00:00,127,2013,3,6,6,154.0,181.0,87.258,155.221,2700.0,30.0,4.1,1010.3,-6.2,0.0,N,0.8,Dongsi,2,0,2,1,1.0,0.0,1.0,0.0,0.975,-0.223,0.0,0.0,1.0,1,2,0.851,重度污染,0,0,0
2013-03-06 07:00:00,128,2013,3,6,7,190.0,194.0,87.258,155.221,2600.0,30.0,5.3,1011.0,-6.0,0.0,NE,0.9,Dongsi,2,0,2,1,0.966,-0.259,1.0,0.0,0.975,-0.223,45.0,0.707,0.707,1,3,0.979,重度污染,0,0,0
2013-03-06 08:00:00,129,2013,3,6,8,193.0,199.0,78.0,134.0,2200.0,30.0,6.9,1010.8,-6.5,0.0,NNW,1.3,Dongsi,2,0,2,1,0.866,-0.5,1.0,0.0,0.975,-0.223,337.5,-0.383,0.924,0,0,0.97,重度污染,0,0,0
2013-03-06 09:00:00,130,2013,3,6,9,185.0,200.0,76.0,129.0,2399.0,30.0,8.4,1010.8,-6.6,0.0,N,0.8,Dongsi,2,0,2,1,0.707,-0.707,1.0,0.0,0.975,-0.223,0.0,0.0,1.0,1,1,0.925,重度污染,0,0,0
2013-03-06 10:00:00,131,2013,3,6,10,138.0,172.0,74.0,124.0,2299.0,30.0,8.8,1010.4,-6.2,0.0,NE,1.1,Dongsi,2,0,2,1,0.5,-0.866,1.0,0.0,0.975,-0.223,45.0,0.707,0.707,0,0,0.802,中度污染,0,0,0
2013-03-06 11:00:00,132,2013,3,6,11,177.0,177.0,82.0,130.0,2399.0,30.0,9.5,1009.5,-6.0,0.0,ENE,1.0,Dongsi,2,0,2,1,0.259,-0.966,1.0,0.0,0.975,-0.223,67.5,0.924,0.383,0,0,1.0,重度污染,0,0,0
2013-03-06 12:00:00,133,2013,3,6,12,182.0,197.0,87.258,138.0,2600.0,30.0,10.4,1008.5,-5.6,0.0,ENE,0.2,Dongsi,2,0,2,1,0.0,-1.0,1.0,0.0,0.975,-0.223,67.5,0.924,0.383,1,1,0.924,重度污染,0,0,0
2013-03-06 13:00:00,134,2013,3,6,13,198.0,220.0,87.258,149.0,2600.0,30.0,11.5,1007.6,-5.1,0.0,SSE,0.8,Dongsi,2,0,2,1,-0.259,-0.966,1.0,0.0,0.975,-0.223,157.5,0.383,-0.924,1,2,0.9,重度污染,0,0,0
2013-03-06 14:00:00,135,2013,3,6,14,221.0,245.0,87.258,155.221,2799.0,30.0,13.2,1006.9,-4.5,0.0,SSW,1.0,Dongsi,2,0,2,1,-0.5,-0.866,1.0,0.0,0.975,-0.223,202.5,-0.383,-0.924,0,0,0.902,重度污染,0,0,0
2013-03-06 15:00:00,136,2013,3,6,15,240.0,258.0,87.258,155.221,3000.0,30.0,14.7,1007.0,-4.6,0.0,SW,1.3,Dongsi,2,0,2,1,-0.707,-0.707,1.0,0.0,0.975,-0.223,225.0,-0.707,-0.707,0,0,0.93,重度污染,0,0,0
2013-03-06 16:00:00,137,2013,3,6,16,245.0,261.0,87.258,155.221,3200.0,30.0,14.6,1007.2,-4.7,0.0,SSW,0.0,Dongsi,2,0,2,1,-0.866,-0.5,1.0,0.0,0.975,-0.223,202.5,-0.383,-0.924,1,1,0.939,重度污染,0,0,0
2013-03-06 17:00:00,138,2013,3,6,17,239.0,264.0,87.258,155.221,3500.0,30.0,11.8,1007.9,-4.4,0.0,W,0.6,Dongsi,2,0,2,1,-0.966,-0.259,1.0,0.0,0.975,-0.223,270.0,-1.0,-0.0,1,2,0.905,重度污染,0,0,0
2013-03-06 18:00:00,139,2013,3,6,18,240.0,275.0,87.258,155.221,3299.0,22.0,8.5,1008.5,-4.0,0.0,WNW,0.0,Dongsi,2,0,2,1,-1.0,-0.0,1.0,0.0,0.975,-0.223,292.5,-0.924,0.383,1,3,0.873,重度污染,0,0,0
2013-03-06 19:00:00,140,2013,3,6,19,245.0,289.0,87.258,155.221,3500.0,22.0,8.5,1009.3,-4.4,0.0,WSW,0.4,Dongsi,2,0,2,1,-0.966,0.259,1.0,0.0,0.975,-0.223,247.5,-0.924,-0.383,1,4,0.848,重度污染,0,0,0
2013-03-06 20:00:00,141,2013,3,6,20,244.0,292.0,87.258,155.221,3600.0,22.0,5.8,1009.9,-3.6,0.0,WSW,0.2,Dongsi,2,0,2,1,-0.866,0.5,1.0,0.0,0.975,-0.223,247.5,-0.924,-0.383,1,5,0.836,重度污染,0,0,0
2013-03-06 21:00:00,142,2013,3,6,21,247.0,293.0,87.258,155.221,3899.0,22.0,5.3,1009.4,-4.0,0.0,WSW,0.7,Dongsi,2,0,2,1,-0.707,0.707,1.0,0.0,0.975,-0.223,247.5,-0.924,-0.383,1,6,0.843,重度污染,0,0,0
2013-03-06 22:00:00,143,2013,3,6,22,248.0,285.0,87.258,155.221,4500.0,22.0,8.3,1009.3,-3.6,0.0,SE,1.8,Dongsi,2,0,2,1,-0.5,0.866,1.0,0.0,0.975,-0.223,135.0,0.707,-0.707,0,0,0.87,重度污染,0,0,0
2013-03-06 23:00:00,144,2013,3,6,23,246.0,283.0,87.258,155.221,4500.0,22.0,5.0,1009.4,-3.3,0.0,NNE,1.0,Dongsi,2,0,2,1,-0.259,0.966,1.0,0.0,0.975,-0.223,22.5,0.383,0.924,0,0,0.869,重度污染,0,0,0
2013-03-07 00:00:00,145,2013,3,7,0,251.0,280.0,87.258,155.221,4400.0,22.0,2.9,1009.2,-3.2,0.0,E,0.6,Dongsi,3,0,2,1,0.0,1.0,1.0,0.0,0.434,-0.901,90.0,1.0,0.0,1,1,0.896,严重污染,1,0,0
2013-03-07 01:00:00,146,2013,3,7,1,245.0,274.0,87.258,155.221,4299.0,22.0,2.2,1009.0,-3.3,0.0,WSW,1.6,Dongsi,3,0,2,1,0.259,0.966,1.0,0.0,0.434,-0.901,247.5,-0.924,-0.383,0,0,0.894,重度污染,1,0,0
2013-03-07 02:00:00,147,2013,3,7,2,253.0,278.0,87.258,151.0,4000.0,22.0,3.3,1008.9,-3.3,0.0,ENE,1.6,Dongsi,3,0,2,1,0.5,0.866,1.0,0.0,0.434,-0.901,67.5,0.924,0.383,0,0,0.91,严重污染,0,0,0
2013-03-07 03:00:00,148,2013,3,7,3,250.0,272.0,87.258,144.0,3899.0,22.0,1.2,1008.3,-3.9,0.0,SSE,0.4,Dongsi,3,0,2,1,0.707,0.707,1.0,0.0,0.434,-0.901,157.5,0.383,-0.924,1,1,0.919,重度污染,1,0,0
2013-03-07 04:00:00,149,2013,3,7,4,242.0,266.0,86.0,144.0,4400.0,22.0,0.9,1008.5,-2.5,0.0,NE,1.4,Dongsi,3,0,2,1,0.866,0.5,1.0,0.0,0.434,-0.901,45.0,0.707,0.707,0,0,0.91,重度污染,1,0,0
2013-03-07 05:00:00,150,2013,3,7,5,242.0,264.0,71.0,139.0,4799.0,22.0,0.5,1008.6,-3.4,0.0,E,0.9,Dongsi,3,0,2,1,0.966,0.259,1.0,0.0,0.434,-0.901,90.0,1.0,0.0,1,1,0.917,重度污染,1,0,0
2013-03-07 06:00:00,151,2013,3,7,6,242.0,262.0,66.0,144.0,4845.292,22.0,-0.4,1008.4,-3.3,0.0,E,0.1,Dongsi,3,0,2,1,1.0,0.0,1.0,0.0,0.434,-0.901,90.0,1.0,0.0,1,2,0.924,重度污染,1,0,0
2013-03-07 07:00:00,152,2013,3,7,7,261.0,281.0,78.0,155.221,4845.292,22.0,2.6,1008.7,-1.8,0.0,N,0.0,Dongsi,3,0,2,1,0.966,-0.259,1.0,0.0,0.434,-0.901,0.0,0.0,1.0,1,3,0.929,严重污染,1,0,0
2013-03-07 08:00:00,153,2013,3,7,8,292.0,314.0,87.258,155.221,4845.292,22.0,8.9,1008.7,-2.1,0.0,ESE,0.9,Dongsi,3,0,2,1,0.866,-0.5,1.0,0.0,0.434,-0.901,112.5,0.924,-0.383,1,4,0.93,严重污染,0,0,0
2013-03-07 09:00:00,154,2013,3,7,9,300.0,337.0,87.258,155.221,4845.292,22.0,9.4,1007.9,-2.6,0.0,E,1.1,Dongsi,3,0,2,1,0.707,-0.707,1.0,0.0,0.434,-0.901,90.0,1.0,0.0,0,0,0.89,严重污染,0,0,0
2013-03-07 10:00:00,155,2013,3,7,10,289.0,313.0,87.258,155.221,4200.0,22.0,10.5,1007.2,-2.6,0.0,E,1.0,Dongsi,3,0,2,1,0.5,-0.866,1.0,0.0,0.434,-0.901,90.0,1.0,0.0,0,0,0.923,严重污染,0,0,0
2013-03-07 11:00:00,156,2013,3,7,11,260.0,279.0,87.258,155.221,4845.292,22.0,14.7,1005.5,-2.3,0.0,ESE,3.2,Dongsi,3,0,2,1,0.259,-0.966,1.0,0.0,0.434,-0.901,112.5,0.924,-0.383,0,0,0.932,严重污染,0,0,0
2013-03-07 12:00:00,157,2013,3,7,12,288.0,324.0,87.258,155.221,4845.292,22.0,16.0,1003.2,-2.5,0.0,SSE,2.7,Dongsi,3,0,2,1,0.0,-1.0,1.0,0.0,0.434,-0.901,157.5,0.383,-0.924,0,0,0.889,严重污染,0,0,0
2013-03-07 13:00:00,158,2013,3,7,13,312.0,319.0,87.258,155.221,3600.0,38.0,17.9,1001.8,-3.0,0.0,SSW,2.5,Dongsi,3,0,2,1,-0.259,-0.966,1.0,0.0,0.434,-0.901,202.5,-0.383,-0.924,0,0,0.978,严重污染,0,0,0
2013-03-07 14:00:00,159,2013,3,7,14,295.0,297.0,87.0,150.0,3299.0,87.0,18.1,1000.5,-3.4,0.0,SW,1.8,Dongsi,3,0,2,1,-0.5,-0.866,1.0,0.0,0.434,-0.901,225.0,-0.707,-0.707,0,0,0.993,严重污染,0,0,0
2013-03-07 15:00:00,160,2013,3,7,15,308.0,322.0,73.0,133.0,3100.0,105.0,19.5,999.3,-4.8,0.0,SW,3.0,Dongsi,3,0,2,1,-0.707,-0.707,1.0,0.0,0.434,-0.901,225.0,-0.707,-0.707,0,0,0.957,严重污染,0,0,0
2013-03-07 16:00:00,161,2013,3,7,16,243.0,293.0,48.0,97.0,2000.0,107.0,19.1,998.9,-3.8,0.0,SSE,0.9,Dongsi,3,0,2,1,-0.866,-0.5,1.0,0.0,0.434,-0.901,157.5,0.383,-0.924,1,1,0.829,重度污染,0,0,0
2013-03-07 17:00:00,162,2013,3,7,17,214.0,219.0,60.0,102.0,2000.0,107.0,17.3,998.5,-3.5,0.0,SE,0.4,Dongsi,3,0,2,1,-0.966,-0.259,1.0,0.0,0.434,-0.901,135.0,0.707,-0.707,1,2,0.977,重度污染,0,0,0
2013-03-07 18:00:00,163,2013,3,7,18,206.0,224.0,60.0,127.0,2100.0,107.0,12.5,998.9,-2.2,0.0,N,0.7,Dongsi,3,0,2,1,-1.0,-0.0,1.0,0.0,0.434,-0.901,0.0,0.0,1.0,1,3,0.92,重度污染,0,0,0
2013-03-07 19:00:00,164,2013,3,7,19,193.0,211.0,60.0,155.221,2399.0,20.0,11.2,999.4,-1.6,0.0,N,1.0,Dongsi,3,0,2,1,-0.966,0.259,1.0,0.0,0.434,-0.901,0.0,0.0,1.0,0,0,0.915,重度污染,0,0,0
2013-03-07 20:00:00,165,2013,3,7,20,184.0,244.0,80.0,155.221,3700.0,107.0,10.2,999.6,0.2,0.0,NW,0.5,Dongsi,3,0,2,1,-0.866,0.5,1.0,0.0,0.434,-0.901,315.0,-0.707,0.707,1,1,0.754,重度污染,0,0,0
2013-03-07 21:00:00,166,2013,3,7,21,258.0,349.0,87.258,155.221,4845.292,107.0,8.6,999.5,0.1,0.0,N,0.6,Dongsi,3,0,2,1,-0.707,0.707,1.0,0.0,0.434,-0.901,0.0,0.0,1.0,1,2,0.739,严重污染,0,0,0
2013-03-07 22:00:00,167,2013,3,7,22,344.828,404.395,87.258,155.221,4845.292,107.0,8.1,1000.1,-0.9,0.0,E,0.8,Dongsi,3,0,2,1,-0.5,0.866,1.0,0.0,0.434,-0.901,90.0,1.0,0.0,1,3,0.853,严重污染,0,0,0
2013-03-07 23:00:00,168,2013,3,7,23,344.828,404.395,87.258,155.221,4845.292,107.0,7.0,1000.0,-1.4,0.0,SE,0.4,Dongsi,3,0,2,1,-0.259,0.966,1.0,0.0,0.434,-0.901,135.0,0.707,-0.707,1,4,0.853,严重污染,0,0,0
2013-03-08 00:00:00,169,2013,3,8,0,344.828,404.395,87.258,155.221,4799.0,107.0,5.4,1000.0,-1.5,0.0,ENE,0.9,Dongsi,4,0,2,1,0.0,1.0,1.0,0.0,-0.434,-0.901,67.5,0.924,0.383,1,5,0.853,严重污染,0,0,0
2013-03-08 01:00:00,170,2013,3,8,1,344.828,404.395,87.258,155.221,4845.292,107.0,5.3,1000.2,-1.8,0.0,WNW,0.9,Dongsi,4,0,2,1,0.259,0.966,1.0,0.0,-0.434,-0.901,292.5,-0.924,0.383,1,6,0.853,严重污染,0,0,0
2013-03-08 02:00:00,171,2013,3,8,2,344.828,404.395,87.258,155.221,4799.0,107.0,4.1,999.9,-2.3,0.0,WNW,0.0,Dongsi,4,0,2,1,0.5,0.866,1.0,0.0,-0.434,-0.901,292.5,-0.924,0.383,1,7,0.853,严重污染,0,0,0
2013-03-08 03:00:00,172,2013,3,8,3,322.0,364.0,87.258,155.221,4599.0,107.0,3.5,999.8,-2.5,0.0,SW,0.6,Dongsi,4,0,2,1,0.707,0.707,1.0,0.0,-0.434,-0.901,225.0,-0.707,-0.707,1,8,0.885,严重污染,0,0,0
2013-03-08 04:00:00,173,2013,3,8,4,308.0,336.0,72.0,155.221,4200.0,107.0,3.4,1000.2,-2.6,0.0,WSW,1.0,Dongsi,4,0,2,1,0.866,0.5,1.0,0.0,-0.434,-0.901,247.5,-0.924,-0.383,0,0,0.917,严重污染,0,0,0
2013-03-08 05:00:00,174,2013,3,8,5,296.0,322.0,55.0,155.221,4500.0,107.0,3.4,1001.0,-2.0,0.0,WNW,0.2,Dongsi,4,0,2,1,0.966,0.259,1.0,0.0,-0.434,-0.901,292.5,-0.924,0.383,1,1,0.919,严重污染,0,0,0
2013-03-08 06:00:00,175,2013,3,8,6,123.0,131.0,60.0,155.221,4799.0,107.0,3.5,1001.6,-2.5,0.0,E,0.7,Dongsi,4,0,2,1,1.0,0.0,1.0,0.0,-0.434,-0.901,90.0,1.0,0.0,1,2,0.939,中度污染,0,0,0
2013-03-08 07:00:00,176,2013,3,8,7,3.0,6.0,60.0,155.221,4845.292,107.0,6.6,1002.2,-0.9,0.0,S,0.1,Dongsi,4,0,2,1,0.966,-0.259,1.0,0.0,-0.434,-0.901,180.0,0.0,-1.0,1,3,0.5,优,0,0,0
2013-03-08 08:00:00,177,2013,3,8,8,3.0,223.0,69.0,155.221,4845.292,107.0,11.6,1002.3,-1.9,0.0,ESE,1.0,Dongsi,4,0,2,1,0.866,-0.5,1.0,0.0,-0.434,-0.901,112.5,0.924,-0.383,0,0,0.013,优,0,0,0
2013-03-08 09:00:00,178,2013,3,8,9,311.0,373.0,87.258,155.221,4845.292,107.0,16.6,1002.6,-3.5,0.0,S,1.0,Dongsi,4,0,2,1,0.707,-0.707,1.0,0.0,-0.434,-0.901,180.0,0.0,-1.0,0,0,0.834,严重污染,0,0,0
2013-03-08 10:00:00,179,2013,3,8,10,260.0,197.0,81.11,155.221,3253.816,107.0,19.9,1002.4,-5.2,0.0,E,0.9,Dongsi,4,0,2,1,0.5,-0.866,1.0,0.0,-0.434,-0.901,90.0,1.0,0.0,1,1,1.32,严重污染,0,0,0
2013-03-08 11:00:00,180,2013,3,8,11,200.0,203.0,55.0,155.221,3600.0,107.0,21.2,1002.0,-2.7,0.0,SE,3.1,Dongsi,4,0,2,1,0.259,-0.966,1.0,0.0,-0.434,-0.901,135.0,0.707,-0.707,0,0,0.985,重度污染,0,0,0
2013-03-08 12:00:00,181,2013,3,8,12,108.0,114.0,28.0,120.0,1800.0,107.0,21.7,1001.1,-4.4,0.0,SSW,2.9,Dongsi,4,0,2,1,0.0,-1.0,1.0,0.0,-0.434,-0.901,202.5,-0.383,-0.924,0,0,0.947,轻度污染,0,0,0
2013-03-08 13:00:00,182,2013,3,8,13,159.0,202.0,34.0,113.0,1800.0,107.0,17.2,1001.0,0.8,0.0,SE,3.5,Dongsi,4,0,2,1,-0.259,-0.966,1.0,0.0,-0.434,-0.901,135.0,0.707,-0.707,0,0,0.787,重度污染,0,0,0
2013-03-08 14:00:00,183,2013,3,8,14,203.0,404.395,58.0,129.0,2799.0,107.0,13.8,1001.2,-0.3,0.0,SE,4.9,Dongsi,4,0,2,1,-0.5,-0.866,1.0,0.0,-0.434,-0.901,135.0,0.707,-0.707,0,0,0.502,重度污染,0,0,0
2013-03-08 15:00:00,184,2013,3,8,15,284.0,404.395,84.0,138.0,3299.0,107.0,11.9,1001.5,-2.0,0.0,ESE,5.1,Dongsi,4,0,2,1,-0.707,-0.707,1.0,0.0,-0.434,-0.901,112.5,0.924,-0.383,0,0,0.702,严重污染,0,0,0
2013-03-08 16:00:00,185,2013,3,8,16,163.0,240.0,58.0,106.0,1899.0,104.0,10.9,1001.7,-1.5,0.0,SE,2.4,Dongsi,4,0,2,1,-0.866,-0.5,1.0,0.0,-0.434,-0.901,135.0,0.707,-0.707,0,0,0.679,重度污染,0,0,0
2013-03-08 17:00:00,186,2013,3,8,17,111.0,131.0,41.0,84.0,1200.0,99.0,9.9,1001.9,-1.5,0.0,SSE,1.6,Dongsi,4,0,2,1,-0.966,-0.259,1.0,0.0,-0.434,-0.901,157.5,0.383,-0.924,0,0,0.847,轻度污染,0,0,0
2013-03-08 18:00:00,187,2013,3,8,18,52.0,83.0,33.0,64.0,1000.0,99.0,9.2,1002.4,-1.0,0.0,SE,1.3,Dongsi,4,0,2,1,-1.0,-0.0,1.0,0.0,-0.434,-0.901,135.0,0.707,-0.707,0,0,0.627,良,0,0,0
2013-03-08 19:00:00,188,2013,3,8,19,88.0,111.0,30.0,82.0,1200.0,99.0,8.4,1002.4,-2.3,0.0,ESE,1.9,Dongsi,4,0,2,1,-0.966,0.259,1.0,0.0,-0.434,-0.901,112.5,0.924,-0.383,0,0,0.793,轻度污染,0,0,0
